Organization ID,Monitoring Location UID,Monitoring Location ID,Name,Description,Monitoring Location Type,County,State,Country,HUC 8,HUC 12,Date Established,Tribal Land?,Tribal Land Name,Township/Range/Section,Latitude,Longitude,Horizontal Accuracy,Horizontal Accuracy UoM,Horizontal Reference Datum,Horizontal Collection Method,Source Map Scale,Vertical Measure,Vertical Measure UoM,Vertical Reference Datum,Vertical Collection Method,Comments,Well Type,Well Formation Type,Well Aquifer Name,Well Hole Depth,Well Hole Depth UoM,Alternate ID 1,Alternate Context 1,Alternate ID 2,Alternate Context 2,Alternate ID 3,Alternate Context 3,
"CORIVWCH_WQX","2610282","811","Blw SMV WWTP","From Basalt, S on Hwy 82 towards Aspen. Turn R or W on Brush Cr Rd heading to Snowmass V. Go 2.5 mi to roundabout, then go S on Highline Rd. Go about 0.5 mi, turn R or W onto Snowmass Club Circle. Cross Br and immd turn R or N on Clubhouse Dr. Go about 0.1 mi to br over Brush Cr. Sample  about 100 yds dwnstrm of Clubhouse Dr Br. Follow footpath from br, will cross cr and just beyond is site, 30ft blw WWTEffluent, a noticeable pipe.  ","River/Stream","Pitkin","CO","US","14010004","140100040602","","","","","39.2204","-106.9228","","","NAD83","Interpolation-Map","160000","7300","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608918","840","Confluence","From intersection of Hwy 82 and Lincoln Cr Road go about 0.4 mi to gate leading into campground after switchback on rightl  At campground.  Walk about 10 meters from the Roaring Fk R to Lincoln Cr and collect sample on Lincoln Cr.","River/Stream","Pitkin","CO","US","14010004","140100040104","","","","","39.11760707","-106.6972191","","","NAD83","Interpolation-Map","160000","9600","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608919","841","Below Lincoln","From intersection of Hwy 82 and Lincoln Cr Road travel about 0.4 mi to gate leading to campground after switchback on right.  At campground to to spot on Roaring Fk R about 50 meters downstream from the confluence with Lincoln Cr, collect sample on Roaring Fk.","River/Stream","Pitkin","CO","US","14010004","140100040104","","","","","39.118","-106.6973","","","NAD83","Interpolation-Map","160000","7950","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608920","842","New York Cr","From Hwy 82 and Lincoln Cr Road go about 2 mi to turnoff into Turk Creek trailhead.  Take sample just below confluence of New York Cr and Lincoln Cr","River/Stream","Pitkin","CO","US","14010004","140100040101","","","","","39.092908","-106.659788","","","NAD83","Interpolation-Map","160000","9600","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608921","843","Below dam","From intersection of Hwy 82 and Lincoln Cr Road, travel 6.6 mi to base of Grizzly Cr Reservoir Dam, turn down dirt road and collect sample in Lincoln Cr.","River/Stream","Pitkin","CO","US","14010004","140100040101","","","","","39.08035994","-106.6172289","","","NAD83","Interpolation-Map","160000","9600","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608922","844","Before reservoir","From intersection of Hwy 82 and Lincoln Cr Road, travel about 6.6 mi around to Nurtal Campground to parking spot. Walk around wetlands down to Lincoln Cr and sample there.","River/Stream","Pitkin","CO","US","14010004","140100040101","","","","","39.07554683","-106.6147377","","","NAD83","Interpolation-Map","160000","9600","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608923","845","At Road Crossing","From the intersection of Hwy 82 and Lincoln Cr Road, travel about 7.7 mi up Lincoln Cr Road. Turn right onto road that crosses Lincoln Cr at that mileage, it is above Grizzly Cr Res and turn will take you along creek to Truro Lake.  ","River/Stream","Pitkin","CO","US","14010004","140100040101","","","","","39.03038572","-106.616713","","","NAD83","Interpolation-Map","160000","9600","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608924","846","Adit #1","From intersection Hwy 82 and Lincoln Cr Road travel about 10.1 mi to point where Ruby Mine outflow meets the road, above Anderson Lake dirt road.  ","Mine/Mine Discharge Adit (Mine Entrance)","Pitkin","CO","US","14010004","140100040101","","","","","39.01902251","-106.6089578","","","NAD83","Interpolation-Map","160000","9600","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608925","847","Above Ruby Flow","From intersection of Hwy 82 and Lincoln Cr Road travel about 10.5 mi and collect sample on Lincoln Cr just above Ruby Mine outflow into Lincoln Cr.  This is above Anderson Lake dirt road.","River/Stream","Pitkin","CO","US","14010004","140100040101","","","","","39.0212","-106.6097","","","NAD83","Interpolation-Map","160000","9600","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608926","848","Above Ruby Mine","From intersection of Hwy 82 and Lincoln Cr Road travel about 11 mi, when road ends, walk about about 100 meters to Lincoln Cr and collect sample.","River/Stream","Pitkin","CO","US","14010004","140100040101","","","","","39.01588851","-106.6081822","","","NAD83","Interpolation-Map","160000","9600","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608948","887","Abv Roundabout","","River/Stream","Pitkin","CO","US","14010004","140100040602","","","","","39.22458597","-106.9210937","","","NAD83","Interpolation-Map","160000","7300","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608949","888","Clubhouse Drive Br","","River/Stream","Pitkin","CO","US","14010004","140100040602","","","","","39.22018716","-106.9233946","","","NAD83","Interpolation-Map","160000","7300","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
"CORIVWCH_WQX","2608950","889","Snowmass Chapel","From Basalt travel south on Highway 82 towards Aspen. Turn right (west) onto Brush Creek road heading towards the Town of Snowmass Village. Drive 2.5 miles to the first roundabout. At roundabout continue on Brush Creek Road for 1.5 more miles and then turn left (east) onto Owl Creek Road. Take the very next left (with a Snowmass Chapel sign) and follow road as it curves to the right and then becomes the Snowmass Chapel Parking Lot. Park and proceed to the Northeast end of the lot to find a walking path. Follow path downstream from the Chapel bridge, past a picnic table, and then turn left just before a stand of aspens. Follow a very short grassy hill down to some large boulders near the creek to sample. (Permission to sample from Rich Hooper, Grounds/Maint. for Snowmass Chapel)","River/Stream","Pitkin","CO","US","14010004","140100040602","","","","","39.21479072","-106.9374935","","","NAD83","Interpolation-Map","160000","7300","ft","SEALV","Topographic Map Interpolation","","","","","","","","","","","","",
